SMILES,intra,database,secdatabase
*N[C@@H](*)C1=N[C@H](C(*)=O)CO1,1,MetaNetX,
*N[C@H](C(*)=O)C(*)OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,1,MetaNetX,
*N[C@@H](*)c1nc(C(*)=O)cs1,1,MetaNetX,
*N[C@@H](*)C1=N[C@H](C(*)=O)CS1,1,MetaNetX,
C[C@H]1O[C@H](CC(=O)O)Cc2c1c(O)c1c(O)ccc(O)c1c2O,1,MetaNetX,
*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CC(O)CC(=O)c1cc(Cl)c(Cl)[nH]1)C(*)=O,1,MetaNetX,
*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)CCCCCCCCCCCCCCCCCCCCCCC)C(*)=O,1,MetaNetX,
*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)CCCCCCCCCCCCCCCCCCCCC)C(*)=O,1,MetaNetX,
*c1c(*)c(*)c([C@H]2C(=O)c3c(*)c(*)c(*)c(*)c3OC2*)c(*)c1*,1,MetaNetX,
*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H]1CCCN1)C(*)=O,1,MetaNetX,
*N[C@@H](CSC(=O)c1ccc[nH]1)C(*)=O,1,MetaNetX,
*N[C@@H](CCCNC(=[NH2+])N[C@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O)C(*)=O,1,MetaNetX,
*O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@@H](C(=O)[O-])O[C@H](O[C@H]3[C@H](C)O[C@@H](O[C@H]4[C@@H](C(=O)[O-])O[C@H](O[C@H]5[C@H](O*)O[C@@H](C)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H]1O,1,MetaNetX,
*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H]([NH3+])CC[S@+](C)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O)C(*)=O,1,MetaNetX,
*O[C@@H]1O[C@H](CO[C@]2(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O2)[C@@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@]3(C(=O)[O-])C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O3)[C@H]2O)[C@H]1NC(C)=O,1,MetaNetX,
*NCC(=O)NCC(=O)[S-],1,MetaNetX,
*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCCCCCCCCCCCCCCCCCCCCCC)C(*)=O,1,MetaNetX,
*O[C@H]1O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,1,MetaNetX,
*N[C@@H](CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O[C@H]2OC[C@@H](O)[C@H](O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H]1O)C(*)=O,1,MetaNetX,
*OP(=O)([O-])O[C@H]1C[C@H](*)O[C@@H]1COP(=O)([O-])O[C@H]1C[C@@H](n2cnc3c(N)ncnc32)O[C@@H]1COP(=O)([O-])O,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](*)C[C@@H]1OP(=O)([O-])OC[C@H]1OC(O)C[C@@H]1O,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](*)C[C@@H]1OP(=O)([O-])OCC=O,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](*)C[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)C[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](*)C[C@@H]1OP(=O)([O-])O*,1,MetaNetX,
*N[C@H]1CSC(C)C2=C(C)C(=O)N[C@H]2Cc2[nH]c(c(CCC(=O)[O-])c2C)/C=C2\N=C(C[C@H]3NC(=O)C(=C3C)C(C)SC[C@@H](C(*)=O)N*C1=O)C(C)=C2CCC(=O)[O-],1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](*)C[C@@H]1OP(=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)C[C@@H]1OP(=O)([O-])OC[C@H]1O[C@@H](*)C[C@@H]1OP(=O)([O-])O*,1,MetaNetX,
*O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@@H](C(=O)[O-])O[C@H](O[C@H]3[C@H](C)O[C@@H](O[C@H]4[C@@H](C(=O)[O-])O[C@H](O[C@H]5[C@H](O*)O[C@@H](C)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O[C@@H]4O[C@H](CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H]1O,1,MetaNetX,
*P(=O)([O-])O[C@@H]1[C@@H](COP(=O)([O-])O[C@@H]2[C@@H](COP(=O)([O-])O[C@@H]3[C@@H](COP(=O)([O-])O[C@@H]4[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]5O[C@@H](n6c[n+](C)c7c(=O)[nH]c(N)nc76)[C@H](O)[C@@H]5O)O[C@@H](n5cnc6c(N)ncnc65)[C@@H]4OC)O[C@@H](n4cnc5c(N)ncnc54)[C@@H]3O)O[C@@H](n3ccc(N)nc3=O)[C@@H]2O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,1,MetaNetX,
*P(=O)([O-])O[C@@H]1[C@@H](COP(=O)([O-])O[C@@H]2[C@@H](COP(=O)([O-])O[C@@H]3[C@@H](COP(=O)([O-])O[C@@H]4[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O[C@@H](n5cnc6c(N)ncnc65)[C@@H]4O)O[C@@H](n4cnc5c(N)ncnc54)[C@@H]3O)O[C@@H](n3ccc(N)nc3=O)[C@@H]2O)O[C@@H](n2cnc3c(N)ncnc32)[C@@H]1O,1,MetaNetX,
*OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(NC/C=C(\C)CO)nc(SC)nc32)[C@H](O)[C@@H]1OP(=O)([O-])O*,1,MetaNetX,
*N[C@@H](COP(=O)([O-])OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/CCCCCCCCCCCCCCCCCCCCC)C(*)=O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-],1,MetaNetX,
O=C(S)c1ccccc1,1,MetaNetX,
C/C(=C\C(=O)OCCCCCCCC(=O)Nc1c2sscc-2[nH]c1=O)C[C@@H]1OC[C@H](C/C=C/[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,1,MetaNetX,
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,1,MetaNetX,
[NH3+]C(CCNC(=O)CC(O)(CC(=O)OCCN1C(=O)CCC1(O)C(=O)[O-])C(=O)[O-])C(=O)[O-],1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])O[C@@H]1OC[C@H](NC=O)[C@H](O)[C@H]1O,1,MetaNetX,
O=S1(=O)c2ccccc2-c2ccccc21,1,MetaNetX,
O=S1c2ccccc2-c2ccccc21,1,MetaNetX,
COC(=O)/C=C/c1ccc(O)c(OC)c1,1,MetaNetX,
O=C(/C=C/c1ccc(O)cc1)NCCc1ccc(O)cc1,1,MetaNetX,
COC(=O)Cc1cc2c(c(O)c1C(=O)CC(C)O)C(=O)c1c(O)cccc1C2=O,1,MetaNetX,
CC1=C[C@H]2[C@@H](CC1)[C@H](C)CC[C@H]2[C@@H](C)C(=O)[O-],1,MetaNetX,
C[C@@H]1CC[C@@H]([C@@H](C)C(=O)[O-])C2=CC(C)(OO)CC[C@H]21,1,MetaNetX,
O=C1N=C2NC(=O)N[C@@]2(O)C(=O)N1,1,MetaNetX,
COc1cc(CCCO)ccc1O,1,MetaNetX,
COc1cc(CCC=O)ccc1O,1,MetaNetX,
O=C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O,1,MetaNetX,
CO[C@H]1O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]2O[C@@H](C(=O)O)[C@@H](O[C@H]3O[C@H](COS(=O)(=O)O)[C@@H](O[C@@H]4O[C@H](C(=O)O)[C@@H](O[C@H]5O[C@H](COS(=O)(=O)O)[C@@H](OC)[C@H](OC)[C@H]5OS(=O)(=O)O)[C@H](OC)[C@H]4OC)[C@H](OS(=O)(=O)O)[C@H]3OS(=O)(=O)O)[C@H](OC)[C@H]2OS(=O)(=O)O)[C@H](OS(=O)(=O)O)[C@H]1OS(=O)(=O)O,1,MetaNetX,
CCC(=O)P(=O)([O-])[O-],1,MetaNetX,
O=C(CN1CCOCC1)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,1,MetaNetX,
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,1,MetaNetX,
O=C(O)CCCCCC(S)CCS,1,MetaNetX,
N#C[C@H](O)c1cccs1,1,MetaNetX,
N#C[C@H](O)c1ccc2ccccc2c1,1,MetaNetX,
N#C[C@H](O)c1ccc2c(c1)OCO2,1,MetaNetX,
CC(C)(C)[C@@H](O)C#N,1,MetaNetX,
Cc1cccc([C@H](O)C#N)c1,1,MetaNetX,
N#C[C@@H](O)c1ccc(Br)cc1,1,MetaNetX,
COc1cccc([C@H](O)C#N)c1,1,MetaNetX,
Cc1ccc([C@H](O)C#N)c(C)c1,1,MetaNetX,
N#C[C@@H](O)c1ccc(Cl)c(Cl)c1,1,MetaNetX,
N#C[C@@H](O)c1cc(Cl)cc(Cl)c1,1,MetaNetX,
N#C[C@@H](O)c1c(Cl)cccc1Cl,1,MetaNetX,
COc1cc(OC)cc([C@H](O)C#N)c1,1,MetaNetX,
N#C[C@@H](O)c1ccc2c(c1)OCO2,1,MetaNetX,
N#C[C@@H](O)c1ccc(C=O)cc1,1,MetaNetX,
N#C[C@@H](O)c1cccc(C=O)c1,1,MetaNetX,
CCCCCCCCCC[C@H](O)C#N,1,MetaNetX,
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[C@@H](CC(=O)O)Cc1ccccc1,1,MetaNetX,
NC(N)=NCCC[C@H](N)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)O,1,MetaNetX,
NC(N)=NCCC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)O,1,MetaNetX,
CC(C)(COP(=O)(O)OP(=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccc(C(F)(F)F)cc1,1,MetaNetX,
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,MetaNetX,
CCCN1CCC(=O)CC1,1,MetaNetX,
CCCN1CCC(O)CC1,1,MetaNetX,
CN1CCC(O)CC1,1,MetaNetX,
O=C(C=Cc1ccccc1C(=O)CCc1ccccc1)c1ccccc1,1,MetaNetX,
Cc1ccc(C=CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2OP(=O)(O)O)cc1,1,MetaNetX,
CC(=O)NCCc1c[nH]c2cc(F)ccc12,1,MetaNetX,
NCCc1c[nH]c2cc(F)ccc12,1,MetaNetX,
CC(C)C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)O,1,MetaNetX,
CC(C)C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)O,1,MetaNetX,
NCCCC[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)O,1,MetaNetX,
CC(=O)c1cc(O)cc(=O)o1,1,MetaNetX,
C[C@@H]1CC=N[C@H]1C(=O)NCCCC[C@H](N)C(=O)O,1,MetaNetX,
O=C1c2ccc(O)cc2OC[C@@H]1c1ccc(O)cc1,1,MetaNetX,
[NH3+]CC1CCCCC1,1,MetaNetX,
COc1cc(OC)cc(C(=O)[C@H](O)c2cc(OC)cc(OC)c2)c1,1,MetaNetX,
NC(=O)C=Cc1ccccc1,1,MetaNetX,
O=C(C=Cc1ccccc1)N[C@@H](O)C(=O)O,1,MetaNetX,
O=C(Cc1cccc2ccccc12)NC(O)C(=O)O,1,MetaNetX,
O=C(N[C@@H](O)C(=O)O)c1ccccc1,1,MetaNetX,
O=C(CCc1ccccc1)NC(O)C(=O)O,1,MetaNetX,
O=C(Cc1ccccc1)NC(O)C(=O)O,1,MetaNetX,
NC(=O)C(c1ccccc1)[N+](=O)[O-],1,MetaNetX,
[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+3].[K+].[K+].[K+],1,MetaNetX,
O=c1c2c(O)cccc2oc2c3c(cc(O)c12)O[C@H]1OCC[C@@H]31,1,MetaNetX,
CCCCCCCCCCCCCCCCCCCC(=O)OC[C@@H](O)CO,1,MetaNetX,
O=C([O-])C(=O)[C@@H](F)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,1,MetaNetX,
O=C([O-])C(=O)[C@H](F)[C@@H](O)[C@H](O)[C@H](O)COP(=O)(O)O,1,MetaNetX,
CN(C(=O)c1cc(OS(=O)(=O)c2cccc3ccccc23)ccc1NS(=O)(=O)c1cccc2ccccc12)[C@@H](CCC(=O)O)C(=O)O,1,MetaNetX,
CC(C)CC[C@@H](O)[C@](C)(O)C1CC[C@@]2(O)C3=CC(=O)[C@]4(O)C[C@@H](O)[C@@H](O)C[C@]4(C)C3[C@H](O)C[C@]12C,1,MetaNetX,
COc1cc(C(O)C(CO)Oc2ccccc2OC)ccc1OCc1ccccc1,1,MetaNetX,
*C1OC(CO)C(OP(=O)(O)OCC2OC(*)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C1O,1,MetaNetX,
*C1OC(CO)C(OP(=O)(O)OCC2OC(*)C(O)C2OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(OC(=O)C(N)C(C)C)C2O)C1O,1,MetaNetX,
*NC(=O)C(CS)NC(=O)C(CS)NC(*)=O,1,MetaNetX,
*NC(=O)C1CSSCC(NC(*)=O)C(=O)N1,1,MetaNetX,
O=C([O-])C1=N[C@H](C(=O)[O-])C[C@H](O)C1,1,MetaNetX,
O=[As]([O-])([O-])O,1,MetaNetX,
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C,1,MetaNetX,
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](OS(=O)(=O)O)C[C@H]1C[C@H]3O,1,MetaNetX,
N[C@H](CSC[C@H](N)C(=O)O)C(=O)O,1,MetaNetX,
C/C(=C\C(=O)[O-])CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],1,MetaNetX,
C/C(=C\C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])CC(=O)[O-],1,MetaNetX,
OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,1,MetaNetX,
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-],1,MetaNetX,
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\CC/C(C)=C\COP(=O)([O-])OP(=O)([O-])[O-],1,MetaNetX,
CC1=C(C=C/C(C)=C/C=C/C(C)=C/C(=O)O[C@@H]2O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1,1,MetaNetX,
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\CO[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)C(C)(C)CCC1,1,MetaNetX,
O=C[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-],1,MetaNetX,
CC(=O)NC1C(OC2C(OCC3OC(OC4C(O)C(C)OC(OC5C(O)C(COC6OC(CO)C(O)C(O)C6O)OC(OC6C(OCC7OC(OC8C(O)C(C)OC(OC9C(O)C(COC%10OC(CO)C(O)C(O)C%10O)OC(OC%10C(OCC%11OC(OC%12C(O)C(C)OC(OC%13C(O)C(COC%14OC(CO)C(O)C(O)C%14O)OC(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C%13NC(C)=O)C%12OC(C)=O)C(O)C(O)C%11O)OC(C(O)CO)C%10O)C9NC(C)=O)C8OC(C)=O)C(O)C(O)C7O)OC(C(O)CO)C6O)C5NC(C)=O)C4OC(C)=O)C(O)C(O)C3O)OC(C(O)CO)C2O)OC(COC2OC(CO)C(O)C(O)C2O)C(O)C1OC1OC(C)C(O)C(OC2OC(COC3OC(C(O)CO)C(O)C3O)C(O)C(O)C2O)C1OC(C)=O,1,MetaNetX,
CC(=O)N[C@H]1[C@@H](O[C@@H]2[C@@H](O)[C@H]([C@H](O)CO)O[C@H]2OC[C@H]2O[C@H](O[C@@H]3[C@@H](O)[C@H](C)O[C@@H](O[C@H]4[C@H](O)[C@@H](CO[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)O[C@H](O[C@@H]5[C@@H](O)[C@H]([C@H](O)CO)O[C@H]5OC[C@H]5O[C@H](O[C@@H]6[C@@H](O)[C@H](C)O[C@@H](O[C@H]7[C@H](O)[C@@H](CO[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(\C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H]7NC(C)=O)[C@@H]6OC(C)=O)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4NC(C)=O)[C@@H]3OC(C)=O)[C@H](O)[C@@H](O)[C@@H]2O)O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O[C@H]2O[C@H](CO[C@@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O[C@H]5O[C@H](CO[C@@H]6O[C@@H]([C@H](O)CO)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4OC(C)=O)[C@H]3NC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1OC(C)=O,1,MetaNetX,
CC(=O)N[C@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)(O)OP(=O)(O)OCCC(C)CC/C=C(\C)CC/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO[C@H]3O[C@H](CO[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@H](O)[C@@H]4O)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@H](O)[C@@H]4O)[C@@H]3O)[C@@H](O)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@@H]3O)[C@@H]2O)[C@@H]1O,1,MetaNetX,
CC(C)CCC[C@@](C)(O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,MetaNetX,
CC(C)CCC[C@](C)(O)[C@@]1(O)CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,MetaNetX,
CC(=O)NC1C(C)OC(OC2C(C(=O)[O-])OC(OC3C(CO)OC(OC4C(O)C(OC5C(C(=O)[O-])OC(OC6C(CO)OC(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(NC(C)=O)C6O)C(NC(C)=O)C5O)OC(C)C4NC(C)=O)C(NC(C)=O)C3O)C(NC(C)=O)C2O)C(O)C1O,1,MetaNetX,
CC(=O)N[C@@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O[C@H]4O[C@H](C)[C@H](NC(C)=O)[C@H](O)[C@H]4O)[C@H](O)[C@@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@@H](O[C@@H]2[C@@H](C(=O)[O-])O[C@@H](O[C@@H]3[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]3O)[C@@H](NC(C)=O)[C@H]2O)O[C@@H]1C,1,MetaNetX,
CC(=O)NC1C(C)OC(OC2C(C(=O)[O-])OC(OC3C(CO)OC(OC4C(O)C(OC5C(C(=O)[O-])OC(OC6C(CO)OC(OC7C(O)C(OC8C(C(=O)[O-])OC(OC9C(CO)OC(OC%10C(O)C(OC%11C(C(=O)[O-])OC(OC%12C(CO)OC(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(NC(C)=O)C%12O)C(NC(C)=O)C%11O)OC(C)C%10NC(C)=O)C(NC(C)=O)C9O)C(NC(C)=O)C8O)OC(C)C7NC(C)=O)C(NC(C)=O)C6O)C(NC(C)=O)C5O)OC(C)C4NC(C)=O)C(NC(C)=O)C3O)C(NC(C)=O)C2O)C(O)C1O,1,MetaNetX,
CC(=O)N[C@@H]1[C@H](O[C@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](C(=O)[O-])[C@@H](O[C@H]4O[C@H](C)[C@H](NC(C)=O)[C@H](O[C@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](C(=O)[O-])[C@@H](O[C@H]7O[C@H](C)[C@H](NC(C)=O)[C@H](O)[C@H]7O)[C@H](O)[C@@H]6NC(C)=O)[C@H](O)[C@H]5NC(C)=O)[C@H]4O)[C@H](O)[C@@H]3NC(C)=O)[C@H](O)[C@H]2NC(C)=O)[C@@H](O)[C@@H](O[C@@H]2[C@@H](C(=O)[O-])O[C@@H](O[C@@H]3[C@@H](CO)O[C@H](O[C@H]4[C@@H](NC(C)=O)[C@@H](C)O[C@H](O[C@@H]5[C@@H](C(=O)[O-])O[C@@H](O[C@@H]6[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]6O)[C@@H](NC(C)=O)[C@H]5O)[C@@H]4O)[C@H](NC(C)=O)[C@H]3O)[C@@H](NC(C)=O)[C@H]2O)O[C@@H]1C,1,MetaNetX,
O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1,MetaNetX,
O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O,1,MetaNetX,
CC(=O)NC1C(C)OC(OC2C(C(=O)[O-])OC(OC3C(CO)OC(OC4C(O)C(OC5C(C(=O)[O-])OC(OC6C(CO)OC(OC7C(O)C(OC8C(C(=O)[O-])OC(OC9C(CO)OC(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(NC(C)=O)C9O)C(NC(C)=O)C8O)OC(C)C7NC(C)=O)C(NC(C)=O)C6O)C(NC(C)=O)C5O)OC(C)C4NC(C)=O)C(NC(C)=O)C3O)C(NC(C)=O)C2O)C(O)C1O,1,MetaNetX,
